date,store_id,store_region,sku_id,category,units_sold,revenue,promo_flag,promo_type,price,inventory_level,store_size,holiday_flag
2022-06-08,5,North,149,Personal Care,12,114.12,0,,9.51,802,Medium,0
2022-09-03,3,East,138,Dairy,22,169.84,1,Discount,7.72,651,Large,1
2022-05-07,5,South,135,Dairy,14,98.28,0,,7.02,758,Large,1
2022-02-14,6,North,120,Personal Care,10,57.3,0,,5.73,920,Small,0
2022-08-20,2,South,140,Personal Care,12,24.36,0,,2.03,871,Large,1
2022-01-09,7,North,127,Snacks,6,36.18,0,,6.03,176,Medium,1
2022-03-07,7,South,137,Dairy,21,121.38,1,FlashSale,5.78,952,Large,0
2022-07-26,5,North,129,Beverages,13,81.38,0,,6.26,514,Large,0
2022-04-17,2,South,131,Beverages,8,17.12,0,,2.14,374,Large,1
2022-02-21,3,East,109,Beverages,15,37.95,1,BuyOneGetOne,2.53,509,Medium,0
2022-08-29,7,South,117,Dairy,18,49.86,1,FlashSale,2.77,960,Medium,0
2022-09-23,3,South,118,Personal Care,14,110.32,0,,7.88,654,Medium,0
2022-08-17,1,South,127,Dairy,13,98.41,0,,7.57,202,Small,0
2022-10-23,6,South,144,Snacks,13,36.53,0,,2.81,110,Large,1
2022-05-27,1,South,112,Beverages,8,16.24,0,,2.03,206,Small,0
2022-07-28,8,South,107,Household,17,74.29,1,BuyOneGetOne,4.37,438,Medium,0
2022-06-04,5,South,119,Personal Care,20,148.2,1,FlashSale,7.41,155,Small,1
2022-03-08,6,East,142,Personal Care,7,16.1,0,,2.3,742,Large,0
2022-07-14,2,North,127,Snacks,8,60.8,0,,7.6,812,Medium,0
2022-05-25,1,North,109,Personal Care,26,49.92,1,BuyOneGetOne,1.92,947,Small,0
2022-02-16,2,North,148,Snacks,5,22.35,0,,4.47,507,Medium,0
2022-10-25,10,North,127,Snacks,6,36.18,0,,6.03,962,Small,0
2022-08-14,5,East,113,Snacks,11,107.91,0,,9.81,503,Medium,1
2022-11-02,10,East,142,Dairy,7,48.3,0,,6.9,183,Large,0
2022-09-11,9,South,143,Dairy,10,28.9,0,,2.89,217,Small,1
2022-06-19,5,East,110,Personal Care,4,9.08,0,,2.27,319,Large,1
2022-04-28,8,East,124,Household,25,129.25,1,FlashSale,5.17,587,Medium,0
2022-03-30,2,East,112,Dairy,12,88.08,0,,7.34,105,Medium,0
2022-10-26,10,East,114,Snacks,7,53.76,0,,7.68,344,Medium,0
2022-10-09,3,East,131,Dairy,9,83.07,0,,9.23,554,Large,1
2022-03-16,7,South,124,Household,12,39.0,0,,3.25,230,Small,0
2022-08-01,10,East,118,Snacks,8,59.6,0,,7.45,227,Medium,0
2022-06-24,8,East,136,Household,16,59.52,0,,3.72,800,Large,0
2022-08-16,2,East,104,Personal Care,4,26.76,0,,6.69,221,Medium,0
2022-05-10,3,East,124,Beverages,9,38.16,0,,4.24,621,Large,0
2022-03-28,1,North,149,Household,19,63.84,0,,3.36,760,Small,0
2022-10-26,3,East,101,Beverages,18,142.92,1,FlashSale,7.94,741,Medium,0
2022-05-28,9,East,120,Household,18,136.62,1,Discount,7.59,206,Small,1
2022-06-22,6,East,121,Household,9,22.77,0,,2.53,925,Medium,0
2022-02-28,9,South,118,Personal Care,13,30.29,0,,2.33,270,Large,0
2022-09-10,4,North,130,Snacks,12,75.0,0,,6.25,689,Large,1
2022-07-11,1,North,137,Snacks,11,86.9,0,,7.9,918,Medium,0
2022-07-24,1,North,119,Beverages,10,40.6,0,,4.06,795,Medium,1
2022-11-20,1,South,117,Snacks,6,14.16,0,,2.36,476,Small,1
2022-02-14,4,East,138,Personal Care,15,103.65,0,,6.91,633,Medium,0
2022-04-20,9,East,103,Snacks,5,18.8,0,,3.76,595,Large,0
2022-11-13,3,East,131,Dairy,8,32.96,0,,4.12,925,Small,1
2022-07-24,9,South,108,Dairy,28,112.28,1,BuyOneGetOne,4.01,661,Small,1
2022-07-31,3,East,111,Household,8,47.04,0,,5.88,987,Small,1
2022-09-09,7,East,107,Household,11,53.35,0,,4.85,596,Large,0
2022-07-08,5,East,144,Household,20,37.2,1,BuyOneGetOne,1.86,370,Large,0
2022-01-07,10,South,140,Personal Care,16,39.84,0,,2.49,991,Medium,0
2022-06-04,1,North,123,Personal Care,18,71.82,1,Discount,3.99,196,Medium,1
2022-06-17,8,North,148,Personal Care,12,111.24,0,,9.27,220,Small,0
2022-11-24,9,East,105,Personal Care,8,28.56,0,,3.57,397,Medium,0
2022-02-16,1,North,116,Snacks,6,45.42,0,,7.57,335,Medium,0
2022-04-30,2,North,134,Snacks,10,53.9,0,,5.39,170,Medium,1
2022-02-16,4,East,123,Dairy,9,61.56,0,,6.84,423,Small,0
2022-09-28,5,East,147,Beverages,8,34.08,0,,4.26,368,Medium,0
2022-09-22,4,South,141,Beverages,17,134.3,1,FlashSale,7.9,814,Large,0
2022-07-07,1,South,131,Personal Care,7,49.7,0,,7.1,765,Large,0
2022-10-27,7,East,144,Personal Care,12,53.04,0,,4.42,100,Small,0
2022-08-29,10,South,120,Household,8,35.6,0,,4.45,770,Large,0
2022-01-12,10,North,109,Beverages,7,63.42,0,,9.06,981,Large,0
2022-08-30,2,North,132,Beverages,7,24.64,0,,3.52,972,Small,0
2022-04-25,9,South,147,Household,14,121.1,0,,8.65,120,Medium,0
2022-12-05,5,North,148,Beverages,21,76.44,1,FlashSale,3.64,533,Medium,0
2022-01-13,5,South,143,Beverages,14,64.96,0,,4.64,237,Medium,0
2022-07-10,6,South,103,Personal Care,21,152.67,1,Discount,7.27,282,Large,1
2022-07-25,6,North,149,Snacks,23,100.51,1,FlashSale,4.37,527,Small,0
2022-03-10,6,East,144,Beverages,11,53.79,1,FlashSale,4.89,981,Medium,0
2022-03-14,6,South,139,Dairy,7,52.5,0,,7.5,112,Small,0
2022-02-14,7,South,127,Dairy,11,55.88,0,,5.08,110,Small,0
2022-02-25,4,South,118,Snacks,14,101.5,1,Discount,7.25,275,Medium,0
2022-07-10,9,South,144,Dairy,11,72.71,0,,6.61,420,Small,1
2022-12-21,10,North,125,Household,9,58.41,0,,6.49,337,Medium,0
2022-10-18,9,East,136,Snacks,5,25.85,0,,5.17,481,Small,0
2022-06-03,5,South,106,Household,17,35.19,1,FlashSale,2.07,783,Medium,0
2022-06-13,8,South,140,Beverages,18,38.52,1,BuyOneGetOne,2.14,178,Small,0
2022-08-28,2,East,145,Personal Care,18,92.52,1,BuyOneGetOne,5.14,324,Large,1
2022-07-14,9,North,139,Beverages,10,94.0,0,,9.4,120,Large,0
2022-05-17,4,South,122,Beverages,8,63.44,0,,7.93,548,Medium,0
2022-02-17,9,East,119,Dairy,12,103.8,0,,8.65,721,Small,0
2022-02-16,10,South,113,Snacks,13,57.85,0,,4.45,598,Large,0
2022-06-06,9,East,101,Dairy,12,48.48,0,,4.04,276,Medium,0
2022-10-16,10,North,133,Snacks,13,86.97,0,,6.69,364,Medium,1
2022-11-21,7,South,125,Household,12,95.64,0,,7.97,944,Medium,0
2022-12-01,5,East,101,Dairy,8,17.84,0,,2.23,379,Small,0
2022-07-10,1,South,132,Snacks,22,37.84,1,FlashSale,1.72,211,Small,1
2022-02-24,5,East,149,Household,17,88.06,1,Discount,5.18,707,Medium,0
2022-08-31,4,East,143,Personal Care,9,78.75,0,,8.75,409,Medium,0
2022-09-04,4,North,138,Household,11,85.03,0,,7.73,849,Medium,1
2022-05-04,4,North,122,Beverages,12,68.16,0,,5.68,993,Small,0
2022-10-21,7,East,117,Household,4,21.6,0,,5.4,405,Small,0
2022-05-23,8,North,143,Dairy,12,44.52,0,,3.71,593,Large,0
2022-11-20,6,South,115,Beverages,18,104.58,1,Discount,5.81,469,Small,1
2022-12-03,4,East,118,Household,17,37.4,1,FlashSale,2.2,714,Large,1
2022-02-07,6,South,101,Personal Care,5,11.45,0,,2.29,147,Small,0
2022-09-01,1,South,118,Household,11,66.88,0,,6.08,328,Small,0
2022-06-23,2,South,107,Personal Care,12,78.12,0,,6.51,867,Medium,0
2022-08-19,4,South,120,Beverages,11,38.83,0,,3.53,408,Small,0
2022-01-02,10,North,136,Personal Care,15,70.5,0,,4.7,898,Medium,1
2022-06-19,6,East,120,Snacks,18,135.9,0,,7.55,243,Large,1
2022-06-24,5,South,125,Beverages,10,64.6,0,,6.46,644,Small,0
2022-04-09,5,East,140,Dairy,10,63.9,0,,6.39,373,Large,1
2022-05-25,8,North,144,Dairy,11,89.98,0,,8.18,726,Small,0
2022-06-17,2,North,132,Personal Care,20,114.8,1,BuyOneGetOne,5.74,948,Small,0
2022-10-21,8,East,112,Dairy,14,32.76,0,,2.34,737,Large,0
2022-11-08,5,North,138,Snacks,14,108.78,0,,7.77,158,Large,0
2022-08-02,2,East,131,Beverages,8,33.92,0,,4.24,249,Small,0
2022-01-31,5,North,111,Dairy,9,84.24,0,,9.36,137,Small,0
2022-04-09,8,South,122,Beverages,9,23.04,0,,2.56,377,Small,1
2022-09-18,2,South,133,Beverages,9,51.03,0,,5.67,268,Large,1
2022-02-03,4,East,115,Personal Care,18,177.84,0,,9.88,672,Small,0
2022-04-21,7,East,135,Dairy,10,48.1,0,,4.81,268,Large,0
2022-06-25,9,South,109,Dairy,11,76.23,0,,6.93,828,Large,1
2022-11-02,6,North,147,Dairy,5,35.65,0,,7.13,471,Medium,0
2022-05-31,4,South,127,Dairy,9,35.19,0,,3.91,534,Large,0
2022-10-29,3,South,118,Beverages,7,20.58,0,,2.94,966,Medium,1
2022-11-02,8,East,122,Snacks,14,37.66,0,,2.69,835,Medium,0
2022-06-28,8,North,108,Beverages,5,43.4,0,,8.68,338,Medium,0
2022-09-01,1,East,107,Beverages,5,11.7,0,,2.34,425,Large,0
2022-11-17,2,South,138,Personal Care,9,85.68,0,,9.52,615,Small,0
2022-11-07,6,East,116,Dairy,11,45.87,0,,4.17,232,Medium,0
2022-10-26,6,North,135,Dairy,15,140.25,0,,9.35,212,Medium,0
2022-04-29,10,South,148,Household,13,96.85,0,,7.45,363,Medium,0
2022-02-06,10,North,120,Personal Care,18,126.0,1,BuyOneGetOne,7.0,368,Large,1
2022-01-01,6,North,144,Personal Care,14,35.7,0,,2.55,859,Small,1
2022-01-12,3,East,122,Dairy,10,65.4,0,,6.54,554,Medium,0
2022-09-07,9,North,101,Beverages,15,145.05,0,,9.67,385,Small,0
2022-01-03,2,North,147,Household,10,65.6,0,,6.56,411,Small,0
2022-09-26,1,North,102,Beverages,8,64.96,0,,8.12,394,Small,0
2022-02-01,10,East,125,Dairy,12,97.08,0,,8.09,823,Large,0
2022-04-13,4,East,105,Beverages,24,65.04,1,BuyOneGetOne,2.71,647,Medium,0
2022-12-20,4,East,113,Household,11,55.55,0,,5.05,513,Small,0
2022-07-09,8,South,115,Personal Care,3,8.97,0,,2.99,149,Medium,1
2022-05-31,10,North,101,Household,14,50.68,1,Discount,3.62,444,Medium,0
2022-01-16,6,East,110,Dairy,17,47.43,1,BuyOneGetOne,2.79,560,Small,1
2022-01-27,5,East,134,Dairy,9,51.3,0,,5.7,953,Large,0
2022-08-10,7,North,119,Personal Care,14,38.92,0,,2.78,415,Large,0
2022-08-11,10,South,102,Household,15,31.65,1,BuyOneGetOne,2.11,193,Small,0
2022-02-10,8,South,121,Personal Care,9,79.74,0,,8.86,862,Small,0
2022-05-27,1,South,109,Household,20,123.4,1,Discount,6.17,625,Medium,0
2022-12-15,1,South,122,Household,19,80.94,1,BuyOneGetOne,4.26,313,Small,0
2022-09-23,1,South,137,Household,11,74.03,0,,6.73,292,Large,0
2022-01-22,6,South,118,Beverages,11,95.37,0,,8.67,851,Medium,1
2022-04-10,7,East,144,Snacks,12,117.84,0,,9.82,606,Small,1
2022-11-15,8,North,101,Snacks,7,53.69,0,,7.67,604,Medium,0
2022-05-28,7,East,125,Dairy,23,125.12,1,Discount,5.44,538,Large,1
2022-10-27,3,South,112,Snacks,7,55.44,0,,7.92,141,Medium,0
2022-10-06,6,North,133,Personal Care,9,78.84,0,,8.76,744,Medium,0
2022-04-25,2,East,105,Dairy,5,42.05,0,,8.41,577,Small,0
2022-11-26,8,North,117,Household,7,64.82,0,,9.26,712,Medium,1
2022-06-01,10,East,111,Beverages,12,103.56,0,,8.63,537,Small,0
2022-05-04,1,South,143,Household,29,190.82,1,BuyOneGetOne,6.58,872,Small,0
2022-06-29,9,South,150,Dairy,12,103.92,0,,8.66,629,Small,0
2022-05-04,8,South,102,Beverages,8,62.0,0,,7.75,906,Small,0
2022-10-16,7,North,150,Personal Care,18,114.84,0,,6.38,174,Small,1
2022-07-10,9,South,104,Snacks,9,80.73,0,,8.97,265,Small,1
2022-10-04,3,South,107,Household,5,25.85,0,,5.17,603,Medium,0
2022-09-25,7,East,122,Snacks,12,62.88,0,,5.24,701,Large,1
2022-01-02,8,South,113,Snacks,15,63.15,1,BuyOneGetOne,4.21,768,Small,1
2022-03-19,2,South,129,Household,20,117.0,1,BuyOneGetOne,5.85,674,Medium,1
2022-04-05,7,North,140,Personal Care,14,136.22,0,,9.73,408,Large,0
2022-09-21,5,South,113,Beverages,11,55.0,0,,5.0,776,Small,0
2022-08-26,2,East,124,Personal Care,9,26.82,0,,2.98,285,Large,0
2022-07-25,9,East,122,Personal Care,11,40.48,0,,3.68,167,Medium,0
2022-12-29,3,North,123,Beverages,8,16.0,0,,2.0,960,Small,0
2022-04-29,7,East,130,Dairy,8,79.84,0,,9.98,892,Medium,0
2022-07-19,3,North,124,Dairy,11,35.75,0,,3.25,684,Small,0
2022-07-09,6,East,131,Snacks,17,34.17,0,,2.01,590,Medium,1
2022-02-21,7,North,125,Household,10,33.7,0,,3.37,613,Medium,0
2022-03-22,9,East,108,Personal Care,10,84.4,0,,8.44,251,Medium,0
2022-12-06,4,North,117,Snacks,9,61.11,0,,6.79,435,Large,0
2022-06-24,2,East,112,Household,27,164.7,1,FlashSale,6.1,971,Large,0
2022-12-19,8,North,123,Personal Care,7,21.28,0,,3.04,884,Large,0
2022-05-21,9,East,145,Beverages,11,41.91,0,,3.81,356,Large,1
2022-11-21,4,South,131,Dairy,13,26.78,0,,2.06,604,Small,0
2022-08-04,7,North,137,Dairy,18,138.06,1,FlashSale,7.67,230,Medium,0
2022-05-26,3,North,144,Beverages,11,27.61,0,,2.51,760,Small,0
2022-04-30,5,East,114,Personal Care,21,79.17,0,,3.77,754,Small,1
2022-10-26,5,South,128,Dairy,13,121.55,0,,9.35,340,Medium,0
2022-09-21,2,North,142,Snacks,9,33.21,0,,3.69,986,Small,0
2022-07-30,8,East,121,Household,12,78.96,0,,6.58,731,Large,1
2022-04-11,9,North,103,Snacks,12,96.96,0,,8.08,776,Medium,0
2022-04-16,6,East,111,Dairy,7,54.39,0,,7.77,852,Small,1
2022-01-06,3,South,141,Personal Care,6,56.88,0,,9.48,208,Large,0
2022-01-09,4,East,105,Dairy,13,81.38,0,,6.26,634,Large,1
2022-09-09,5,East,149,Household,10,38.3,0,,3.83,637,Large,0
2022-09-21,7,South,128,Snacks,8,20.0,0,,2.5,711,Small,0
2022-04-30,8,South,110,Household,16,61.76,1,FlashSale,3.86,518,Large,1
2022-10-11,8,East,138,Beverages,8,47.12,0,,5.89,540,Small,0
2022-02-15,6,South,138,Dairy,15,117.3,1,BuyOneGetOne,7.82,784,Large,0
2022-03-19,1,North,138,Household,19,151.24,1,BuyOneGetOne,7.96,896,Large,1
2022-12-01,1,North,126,Personal Care,7,14.77,0,,2.11,974,Large,0
2022-06-09,6,South,105,Snacks,9,36.72,0,,4.08,497,Medium,0
2022-01-16,8,North,144,Beverages,9,68.76,0,,7.64,304,Medium,1
2022-06-05,1,South,126,Dairy,13,92.82,0,,7.14,470,Small,1
2022-10-28,4,South,122,Snacks,6,55.5,0,,9.25,279,Small,0
2022-11-09,10,East,113,Snacks,12,29.52,0,,2.46,470,Small,0
2022-10-13,5,East,146,Beverages,10,31.8,0,,3.18,927,Small,0
2022-12-26,6,South,148,Beverages,11,35.09,0,,3.19,887,Medium,0
2022-11-28,9,North,115,Snacks,11,91.08,0,,8.28,236,Small,0
2022-02-17,5,North,150,Household,17,129.54,1,Discount,7.62,572,Large,0
2022-12-14,6,South,137,Dairy,5,38.7,0,,7.74,365,Large,0
2022-06-20,7,South,145,Personal Care,10,70.7,0,,7.07,746,Large,0
2022-10-01,9,South,136,Personal Care,10,75.0,0,,7.5,309,Large,1
2022-12-21,7,East,147,Beverages,17,113.9,1,Discount,6.7,974,Large,0
2022-09-29,6,North,125,Household,13,53.17,0,,4.09,453,Large,0
2022-01-12,9,East,102,Snacks,29,149.06,1,BuyOneGetOne,5.14,610,Small,0
2022-04-04,1,South,110,Household,11,51.92,0,,4.72,596,Medium,0
2022-02-21,5,South,147,Personal Care,12,76.08,0,,6.34,138,Small,0
2022-08-31,8,East,125,Household,27,59.67,1,BuyOneGetOne,2.21,305,Large,0
2022-08-16,6,South,117,Beverages,13,72.8,0,,5.6,843,Medium,0
2022-03-06,2,North,141,Household,11,42.02,0,,3.82,558,Large,1
2022-10-03,7,South,131,Beverages,8,32.64,0,,4.08,571,Small,0
2022-08-18,5,North,150,Beverages,11,96.36,0,,8.76,133,Large,0
2022-09-15,2,North,107,Beverages,16,77.92,0,,4.87,808,Small,0
2022-02-17,5,East,111,Dairy,7,31.5,0,,4.5,971,Small,0
2022-12-24,7,South,130,Personal Care,11,33.77,0,,3.07,203,Small,1
2022-12-12,10,South,139,Dairy,4,38.0,0,,9.5,399,Small,0
2022-11-01,10,East,124,Dairy,12,44.16,0,,3.68,205,Small,0
2022-07-27,3,North,137,Personal Care,12,64.32,0,,5.36,865,Medium,0
2022-07-22,2,South,136,Household,8,24.4,0,,3.05,272,Medium,0
2022-01-27,5,South,119,Household,13,105.69,0,,8.13,666,Small,0
2022-11-11,8,South,122,Beverages,18,125.46,1,FlashSale,6.97,455,Medium,0
2022-04-25,2,North,117,Snacks,12,108.84,0,,9.07,363,Large,0
2022-03-31,3,South,125,Dairy,8,79.76,0,,9.97,201,Small,0
2022-03-31,2,South,146,Snacks,14,77.28,0,,5.52,267,Large,0
2022-01-19,8,South,117,Snacks,6,32.76,0,,5.46,150,Medium,0
2022-01-26,3,North,103,Snacks,8,38.0,0,,4.75,942,Large,0
2022-05-12,8,South,111,Beverages,14,76.58,0,,5.47,924,Large,0
2022-12-29,9,North,109,Snacks,8,65.52,0,,8.19,142,Large,0
2022-02-12,7,North,106,Beverages,8,20.4,0,,2.55,299,Medium,1
2022-09-23,4,South,150,Snacks,25,47.75,1,Discount,1.91,609,Medium,0
2022-06-17,4,South,105,Snacks,11,39.6,0,,3.6,744,Large,0
2022-05-25,8,East,137,Personal Care,9,72.18,0,,8.02,125,Medium,0
2022-06-07,2,East,139,Snacks,5,19.5,0,,3.9,147,Large,0
2022-10-19,10,North,116,Household,6,20.52,0,,3.42,379,Small,0
2022-08-13,6,North,118,Snacks,14,86.24,0,,6.16,576,Medium,1
2022-01-31,6,North,114,Personal Care,8,16.24,0,,2.03,822,Small,0
2022-07-26,8,North,116,Dairy,9,46.35,0,,5.15,987,Medium,0
2022-07-19,3,North,138,Personal Care,20,65.0,1,Discount,3.25,124,Small,0
2022-02-12,8,East,139,Snacks,14,49.28,0,,3.52,340,Small,1
2022-04-11,2,East,108,Personal Care,11,83.82,0,,7.62,921,Large,0
2022-09-03,3,East,101,Personal Care,16,101.44,0,,6.34,328,Large,1
2022-07-29,9,North,109,Dairy,5,14.4,0,,2.88,852,Medium,0
2022-09-13,8,South,135,Snacks,11,69.41,0,,6.31,791,Small,0
2022-02-06,10,East,109,Household,13,91.13,1,Discount,7.01,614,Large,1
2022-11-13,2,East,126,Dairy,8,39.44,0,,4.93,406,Small,1
2022-12-28,1,North,116,Household,8,27.04,0,,3.38,825,Small,0
2022-12-17,4,South,147,Snacks,20,153.2,1,FlashSale,7.66,604,Large,1
2022-04-07,6,South,139,Household,5,29.4,0,,5.88,535,Small,0
2022-03-26,6,South,118,Personal Care,18,110.88,1,FlashSale,6.16,920,Small,1
2022-02-10,2,South,134,Household,14,70.0,0,,5.0,564,Medium,0
2022-08-14,7,East,128,Personal Care,14,124.46,0,,8.89,986,Small,1
2022-09-23,3,North,134,Personal Care,10,62.3,0,,6.23,439,Small,0
2022-01-06,6,North,124,Snacks,7,54.67,0,,7.81,451,Small,0
2022-03-28,5,East,112,Beverages,14,137.34,0,,9.81,262,Large,0
2022-02-06,5,East,141,Personal Care,9,39.87,0,,4.43,635,Medium,1
2022-03-10,5,North,124,Dairy,12,86.16,0,,7.18,282,Large,0
2022-02-08,8,East,140,Dairy,12,101.76,0,,8.48,109,Medium,0
2022-03-24,6,East,138,Household,9,36.45,0,,4.05,543,Large,0
2022-11-28,7,East,108,Dairy,19,97.66,1,BuyOneGetOne,5.14,203,Small,0
2022-12-11,4,North,138,Personal Care,20,128.8,1,FlashSale,6.44,575,Medium,1
2022-09-10,9,East,105,Dairy,12,74.88,0,,6.24,484,Large,1
2022-10-30,2,South,120,Personal Care,7,61.53,0,,8.79,837,Large,1
2022-02-09,2,North,112,Household,7,62.86,0,,8.98,471,Medium,0
2022-06-14,1,East,115,Personal Care,14,74.62,1,FlashSale,5.33,541,Medium,0
2022-08-12,1,North,123,Personal Care,9,45.81,0,,5.09,529,Medium,0
2022-06-05,4,North,136,Household,13,77.74,0,,5.98,910,Medium,1
2022-08-24,5,South,112,Personal Care,8,59.92,0,,7.49,423,Large,0
2022-09-10,7,South,150,Snacks,13,27.82,1,FlashSale,2.14,570,Medium,1
2022-05-02,6,East,104,Snacks,1,6.15,0,,6.15,429,Large,0
2022-12-21,6,South,114,Personal Care,10,55.1,0,,5.51,891,Small,0
2022-02-08,2,East,145,Personal Care,14,53.06,0,,3.79,596,Large,0
2022-06-15,10,North,131,Household,16,51.36,0,,3.21,216,Small,0
2022-07-13,1,East,148,Dairy,6,21.0,0,,3.5,537,Medium,0
2022-05-03,6,East,149,Personal Care,11,95.81,0,,8.71,282,Medium,0
2022-10-15,7,South,126,Snacks,22,150.7,1,Discount,6.85,109,Small,1
2022-03-11,7,North,126,Personal Care,14,111.3,1,BuyOneGetOne,7.95,591,Medium,0
2022-09-03,1,South,146,Personal Care,20,110.2,1,FlashSale,5.51,659,Large,1
2022-06-10,5,South,107,Beverages,8,45.84,0,,5.73,889,Medium,0
2022-01-17,8,North,105,Beverages,12,27.96,0,,2.33,385,Large,0
2022-03-01,1,East,134,Household,14,47.74,1,Discount,3.41,942,Medium,0
2022-11-14,2,East,137,Snacks,11,38.28,0,,3.48,605,Small,0
2022-04-26,7,East,133,Dairy,25,166.5,1,BuyOneGetOne,6.66,536,Small,0
2022-06-17,4,North,110,Beverages,6,33.0,0,,5.5,340,Small,0
2022-09-18,5,North,104,Household,14,81.48,0,,5.82,519,Medium,1
2022-04-03,4,South,123,Beverages,22,166.76,1,FlashSale,7.58,163,Medium,1
2022-10-09,4,North,149,Household,14,81.48,1,FlashSale,5.82,202,Large,1
2022-11-25,5,North,120,Beverages,10,49.7,0,,4.97,514,Small,0
2022-12-24,8,East,131,Beverages,11,59.18,0,,5.38,729,Small,1
2022-09-10,6,South,125,Dairy,15,60.45,1,Discount,4.03,471,Small,1
2022-12-28,9,South,136,Household,11,31.02,0,,2.82,736,Large,0
2022-08-22,5,South,135,Snacks,10,38.4,0,,3.84,994,Large,0
2022-12-18,4,East,109,Dairy,13,122.72,0,,9.44,916,Large,1
2022-11-19,8,North,124,Dairy,9,73.26,0,,8.14,864,Small,1
2022-02-17,3,South,111,Dairy,19,99.18,1,BuyOneGetOne,5.22,593,Medium,0
2022-11-04,6,South,106,Dairy,12,76.32,0,,6.36,432,Medium,0
2022-01-14,7,East,106,Household,5,19.75,0,,3.95,637,Medium,0
2022-09-02,9,South,114,Beverages,13,102.96,0,,7.92,508,Large,0
2022-04-30,2,North,149,Household,13,35.62,0,,2.74,975,Medium,1
2022-09-16,9,North,112,Household,18,57.06,1,BuyOneGetOne,3.17,909,Medium,0
2022-11-04,8,South,142,Personal Care,19,80.37,1,BuyOneGetOne,4.23,736,Medium,0
2022-01-07,8,North,137,Household,10,26.1,0,,2.61,600,Large,0
2022-12-10,5,South,127,Dairy,16,64.32,1,BuyOneGetOne,4.02,338,Small,1
2022-12-18,2,North,101,Household,7,51.45,0,,7.35,151,Medium,1
2022-07-23,10,East,124,Beverages,13,119.34,0,,9.18,117,Medium,1
2022-07-28,8,East,148,Household,7,53.76,0,,7.68,258,Small,0
2022-12-09,2,South,150,Personal Care,16,87.68,0,,5.48,176,Small,0
2022-07-08,6,North,103,Dairy,10,60.3,0,,6.03,672,Large,0
2022-04-09,4,North,115,Dairy,15,124.95,0,,8.33,277,Small,1
2022-08-10,10,East,130,Household,9,76.5,0,,8.5,301,Medium,0
2022-04-20,7,North,106,Dairy,10,28.9,0,,2.89,153,Large,0
2022-06-28,9,South,107,Snacks,10,42.1,0,,4.21,998,Large,0
2022-01-18,7,North,133,Snacks,14,68.18,0,,4.87,507,Small,0
2022-05-17,8,East,121,Household,10,42.7,0,,4.27,644,Large,0
2022-09-09,8,South,135,Beverages,11,76.56,0,,6.96,217,Large,0
2022-01-30,3,North,141,Beverages,9,77.31,0,,8.59,188,Small,1
2022-04-09,8,North,148,Beverages,6,27.18,0,,4.53,436,Small,1
2022-07-07,4,East,107,Snacks,19,94.62,1,BuyOneGetOne,4.98,202,Large,0
2022-12-12,7,South,141,Snacks,27,112.59,1,BuyOneGetOne,4.17,391,Large,0
2022-09-01,8,South,124,Household,13,69.42,0,,5.34,671,Large,0
2022-12-22,6,North,139,Household,11,86.02,1,BuyOneGetOne,7.82,796,Small,0
2022-03-13,4,South,109,Beverages,7,40.53,0,,5.79,216,Medium,1
2022-08-13,3,East,112,Household,16,108.48,1,Discount,6.78,412,Small,1
2022-08-11,9,North,132,Personal Care,23,72.45,1,Discount,3.15,508,Small,0
2022-02-21,2,South,139,Dairy,11,49.72,0,,4.52,476,Medium,0
2022-10-11,3,East,125,Beverages,18,139.32,1,BuyOneGetOne,7.74,619,Large,0
2022-10-22,7,South,107,Dairy,14,66.78,0,,4.77,182,Medium,1
2022-03-16,2,South,142,Household,8,72.08,0,,9.01,311,Small,0
2022-05-05,3,South,126,Beverages,12,116.28,0,,9.69,958,Large,0
2022-09-07,10,East,148,Dairy,6,31.02,0,,5.17,831,Medium,0
2022-12-23,5,East,118,Household,10,44.2,0,,4.42,590,Medium,0
2022-12-15,5,East,140,Household,26,102.44,1,FlashSale,3.94,889,Large,0
2022-07-05,2,North,136,Beverages,10,29.3,0,,2.93,952,Large,0
2022-09-06,9,South,124,Beverages,10,56.6,0,,5.66,715,Small,0
2022-06-13,5,South,105,Snacks,19,127.3,1,Discount,6.7,616,Small,0
2022-07-17,8,South,119,Beverages,11,109.34,0,,9.94,854,Large,1
2022-04-10,2,South,149,Beverages,26,156.52,1,FlashSale,6.02,909,Large,1
2022-07-31,3,North,120,Beverages,12,43.56,0,,3.63,456,Large,1
2022-06-29,6,North,141,Household,12,115.44,0,,9.62,789,Medium,0
2022-03-29,3,South,142,Dairy,16,41.28,1,BuyOneGetOne,2.58,990,Medium,0
2022-08-14,6,North,112,Dairy,20,125.6,1,BuyOneGetOne,6.28,543,Medium,1
2022-02-18,3,East,140,Personal Care,5,44.2,0,,8.84,513,Small,0
2022-09-27,7,South,135,Dairy,11,77.0,0,,7.0,251,Small,0
2022-03-14,5,North,124,Snacks,15,54.3,1,BuyOneGetOne,3.62,861,Large,0
2022-11-26,1,South,135,Dairy,16,81.12,0,,5.07,605,Small,1
2022-11-09,2,North,130,Snacks,9,69.84,0,,7.76,707,Small,0
2022-11-26,3,North,146,Beverages,11,87.34,0,,7.94,894,Medium,1
2022-04-29,9,South,130,Beverages,17,60.18,1,BuyOneGetOne,3.54,714,Large,0
